user_id,product_name,category,price,rating,purchase_date,search_query,purchase_amount
403,Jacket,Fashion,261.23,3.8,2024-07-11,jacket compare,261.23
789,Bicycle,Sports,263.56,3.7,2024-10-22,sports trending,263.56
5,Bedding Set,Home & Living,732.36,3.5,2024-06-10,cheap cheap,732.36
466,TV,Electronics,941.45,5.0,2025-02-26,cheap electronics,941.45
604,Power Bank,Electronics,728.83,4.0,2024-12-17,power bank electronics,728.83
682,Coffee Maker,Home & Living,511.22,3.8,2025-01-21,online coffee maker,511.22
829,Power Bank,Electronics,1268.37,3.1,2025-01-24,buy power bank,1268.37
534,Smartwatch,Electronics,1566.44,4.2,2025-02-19,electronics online,1566.44
405,Technical Manual,Books,94.24,3.4,2024-07-08,online technical manual,94.24
838,Gaming Console,Electronics,497.9,4.3,2024-06-04,gaming console gaming console,497.9
513,Yoga Mat,Sports,184.81,3.7,2025-01-28,yoga mat review,184.81
645,Headphones,Electronics,559.97,4.8,2024-11-03,review headphones,559.97
233,Fiction Novel,Books,13.55,3.6,2024-09-11,fiction novel shop,13.55
524,Hat,Fashion,422.12,3.9,2024-07-24,fashion buy,422.12
346,Gaming Console,Electronics,1242.8,4.5,2025-03-02,electronics premium,1242.8
46,Bedding Set,Home & Living,663.42,4.5,2024-08-16,review review,663.42
546,Backpack,Fashion,160.37,4.2,2025-01-10,premium fashion,160.37
945,Watch,Fashion,446.83,4.2,2025-01-25,buy fashion,446.83
78,Laptop,Electronics,918.75,3.8,2024-09-11,compare new,918.75
730,Cookware Set,Home & Living,914.89,3.5,2025-01-02,buy buy,914.89
813,Smartwatch,Electronics,1372.01,4.0,2024-11-20,cheap electronics,1372.01
923,Running Shoes,Sports,134.6,3.9,2024-08-10,running shoes trending,134.6
73,Boots,Fashion,483.73,4.2,2025-02-20,fashion shop,483.73
794,Self-Help Book,Books,20.13,4.3,2024-08-22,self-help book cheap,20.13
249,Smartwatch,Electronics,344.31,3.9,2024-12-01,new new,344.31
47,Fiction Novel,Books,26.95,4.4,2024-09-04,cheap fiction novel,26.95
121,Bluetooth Speaker,Electronics,714.8,4.1,2024-08-29,bluetooth speaker premium,714.8
214,Vacuum Cleaner,Home & Living,821.43,4.2,2024-06-26,vacuum cleaner vacuum cleaner,821.43
239,Travel Guide,Books,92.45,4.0,2024-11-21,premium books,92.45
56,TV,Electronics,1914.55,4.3,2024-10-17,new electronics,1914.55
350,Boots,Fashion,249.09,3.9,2025-01-01,boots buy,249.09
107,Biography,Books,14.52,3.7,2024-07-23,shop biography,14.52
831,Power Bank,Electronics,634.95,4.3,2024-12-09,power bank power bank,634.95
48,Lamp,Home & Living,589.54,3.9,2024-10-11,home & living shop,589.54
573,Cookware Set,Home & Living,550.93,4.1,2025-02-13,cookware set shop,550.93
337,Jacket,Fashion,236.83,4.2,2025-02-04,jacket online,236.83
26,Biography,Books,71.37,3.3,2025-01-30,best best,71.37
804,Power Bank,Electronics,1502.03,3.8,2025-02-10,compare best,1502.03
257,Headphones,Electronics,1117.5,3.4,2024-07-02,headphones cheap,1117.5
8,Laptop,Electronics,1127.01,4.1,2024-12-09,new electronics,1127.01
625,Tennis Racket,Sports,291.76,3.4,2024-06-21,review trending,291.76
867,Biography,Books,45.32,3.3,2024-11-02,biography new,45.32
253,Vacuum Cleaner,Home & Living,594.47,4.3,2025-02-12,vacuum cleaner vacuum cleaner,594.47
692,Headphones,Electronics,385.85,4.5,2024-11-26,electronics headphones,385.85
719,Watch,Fashion,287.08,3.6,2025-02-28,buy buy,287.08
303,Watch,Fashion,445.53,4.0,2024-07-30,cheap online,445.53
639,Art Book,Books,98.14,3.6,2025-01-11,shop books,98.14
56,Business Book,Books,23.83,3.7,2024-08-23,shop business book,23.83
726,Science Book,Books,72.55,3.2,2025-03-16,books review,72.55
526,Cookbook,Books,37.05,4.2,2025-03-18,books cookbook,37.05
474,Dress,Fashion,485.63,3.9,2025-03-23,premium compare,485.63
28,Cookware Set,Home & Living,460.48,3.8,2025-02-07,cheap cheap,460.48
983,Biography,Books,50.85,4.3,2024-10-09,biography premium,50.85
78,Boots,Fashion,347.13,4.6,2025-01-06,boots new,347.13
216,Sunglasses,Fashion,429.49,3.4,2025-02-13,review review,429.49
386,Dining Table,Home & Living,591.83,4.4,2025-02-08,home & living dining table,591.83
365,Running Shoes,Sports,107.18,3.9,2024-10-10,sports sports,107.18
666,Cookbook,Books,36.92,3.7,2024-12-08,books compare,36.92
526,Business Book,Books,37.55,4.6,2024-08-28,books shop,37.55
699,Cookware Set,Home & Living,241.37,3.7,2025-03-20,shop premium,241.37
312,Swimming Goggles,Sports,99.64,4.0,2025-02-08,compare sports,99.64
883,Gym Bag,Sports,195.49,4.0,2024-06-29,best sports,195.49
7,Lamp,Home & Living,308.94,4.3,2024-11-21,shop trending,308.94
3,Gym Bag,Sports,109.3,3.8,2024-12-20,gym bag sports,109.3
623,Bedding Set,Home & Living,601.17,3.8,2024-09-21,trending compare,601.17
919,Business Book,Books,69.89,5.0,2025-02-28,business book business book,69.89
750,Running Shoes,Sports,208.76,3.8,2024-07-21,running shoes running shoes,208.76
363,Bedding Set,Home & Living,632.47,2.8,2024-07-26,bedding set bedding set,632.47
751,Tennis Racket,Sports,236.9,3.6,2025-03-25,tennis racket trending,236.9
508,Bedding Set,Home & Living,904.89,4.1,2025-05-13,trending home & living,904.89
274,Smartphone,Electronics,1039.81,4.2,2025-03-06,smartphone premium,1039.81
506,Bicycle,Sports,125.54,4.8,2024-09-06,bicycle buy,125.54
806,Smartwatch,Electronics,1823.1,3.6,2024-10-08,compare electronics,1823.1
739,Dining Table,Home & Living,683.64,3.7,2025-01-19,home & living trending,683.64
883,Sports Water Bottle,Sports,193.28,4.6,2025-04-27,cheap online,193.28
15,Fiction Novel,Books,34.96,5.0,2024-08-23,review review,34.96
192,Boots,Fashion,236.56,3.8,2025-04-28,boots online,236.56
985,Self-Help Book,Books,13.15,3.5,2025-04-08,books self-help book,13.15
631,Bicycle,Sports,38.29,4.2,2024-10-20,new compare,38.29
485,Camera,Electronics,1733.32,3.1,2024-12-31,buy electronics,1733.32
28,History Book,Books,13.6,4.0,2024-11-10,history book history book,13.6
714,Dining Table,Home & Living,355.93,4.0,2024-12-11,review trending,355.93
39,Science Book,Books,29.38,4.4,2025-01-23,compare best,29.38
953,Swimming Goggles,Sports,176.83,3.5,2024-11-20,shop shop,176.83
273,Yoga Mat,Sports,83.67,3.8,2024-07-13,sports yoga mat,83.67
231,Boots,Fashion,42.89,4.6,2025-05-16,online trending,42.89
86,Dress,Fashion,425.57,3.8,2025-02-20,best fashion,425.57
474,Cookbook,Books,33.96,3.8,2024-11-16,cookbook books,33.96
126,History Book,Books,85.23,3.7,2025-04-24,books compare,85.23
812,Headphones,Electronics,1245.6,3.4,2024-08-27,compare electronics,1245.6
537,Dress,Fashion,161.29,4.3,2024-09-24,fashion fashion,161.29
145,Tennis Racket,Sports,228.12,3.6,2024-12-01,online sports,228.12
525,Cookware Set,Home & Living,764.04,3.1,2024-07-05,new home & living,764.04
212,Technical Manual,Books,56.35,3.5,2025-05-14,books online,56.35
25,Smartwatch,Electronics,841.32,3.4,2024-12-18,new smartwatch,841.32
580,Storage Cabinet,Home & Living,766.8,5.0,2024-11-06,cheap home & living,766.8
394,Vacuum Cleaner,Home & Living,502.51,4.0,2024-10-13,buy home & living,502.51
67,Hat,Fashion,459.66,4.4,2024-06-30,hat hat,459.66
233,Technical Manual,Books,85.36,3.5,2025-04-15,technical manual online,85.36
109,Travel Guide,Books,72.84,4.1,2025-05-14,premium books,72.84
146,T-shirt,Fashion,293.46,4.1,2024-08-14,buy cheap,293.46
111,Boots,Fashion,144.15,2.9,2024-11-23,fashion new,144.15
228,Tennis Racket,Sports,38.79,3.6,2024-06-29,tennis racket sports,38.79
111,Smartphone,Electronics,1135.95,3.3,2024-12-29,new new,1135.95
470,Smartphone,Electronics,429.09,3.3,2024-11-28,compare smartphone,429.09
34,Basketball,Sports,205.9,3.9,2024-06-18,shop basketball,205.9
623,Basketball,Sports,191.86,3.7,2025-04-26,basketball compare,191.86
776,Biography,Books,59.11,4.3,2024-11-12,biography new,59.11
936,Laptop,Electronics,1663.66,3.4,2025-01-13,best laptop,1663.66
369,Vacuum Cleaner,Home & Living,238.49,4.1,2024-07-07,home & living cheap,238.49
748,Bicycle,Sports,208.82,4.4,2024-09-08,trending review,208.82
595,Running Shoes,Sports,126.02,3.3,2024-11-26,best sports,126.02
554,Air Purifier,Home & Living,706.52,3.9,2025-02-19,air purifier home & living,706.52
425,Fitness Tracker,Sports,287.29,4.6,2024-11-15,best sports,287.29
613,Gaming Console,Electronics,812.18,4.1,2024-08-22,gaming console online,812.18
518,Headphones,Electronics,1553.63,3.4,2024-08-20,electronics premium,1553.63
692,Cookware Set,Home & Living,762.84,3.3,2025-01-21,trending trending,762.84
282,Fiction Novel,Books,55.65,4.0,2024-05-22,premium fiction novel,55.65
320,Fiction Novel,Books,28.03,4.3,2024-06-25,books online,28.03
738,Travel Guide,Books,99.91,4.3,2025-02-06,shop books,99.91
443,Technical Manual,Books,41.72,4.2,2024-09-14,books technical manual,41.72
952,Biography,Books,69.1,3.8,2025-02-07,premium premium,69.1
315,Sports Water Bottle,Sports,83.35,3.7,2024-07-20,online premium,83.35
877,Dining Table,Home & Living,314.57,3.0,2024-08-29,best home & living,314.57
966,Fiction Novel,Books,82.22,4.0,2024-10-01,new new,82.22
741,Coffee Maker,Home & Living,256.61,3.9,2025-01-12,coffee maker home & living,256.61
377,Dining Table,Home & Living,860.46,3.9,2024-10-28,trending dining table,860.46
289,Sofa,Home & Living,454.23,4.7,2025-01-31,sofa sofa,454.23
437,TV,Electronics,1934.48,3.8,2025-01-13,tv compare,1934.48
662,Fiction Novel,Books,59.19,3.9,2024-08-24,review books,59.19
277,Power Bank,Electronics,316.48,3.4,2024-06-30,power bank cheap,316.48
710,Jacket,Fashion,87.6,4.2,2025-01-13,jacket fashion,87.6
582,Sunglasses,Fashion,363.25,3.8,2025-01-12,fashion buy,363.25
503,T-shirt,Fashion,439.52,5.0,2025-03-15,t-shirt t-shirt,439.52
624,Jacket,Fashion,456.13,4.4,2024-08-03,online fashion,456.13
516,TV,Electronics,1593.99,5.0,2024-12-30,online online,1593.99
350,TV,Electronics,864.32,3.8,2025-05-03,best best,864.32
843,Self-Help Book,Books,57.9,3.8,2024-06-19,books self-help book,57.9
446,Dumbbells,Sports,85.83,4.4,2025-04-20,sports new,85.83
830,Biography,Books,82.06,4.2,2024-06-13,books best,82.06
350,History Book,Books,43.0,4.5,2024-05-25,books review,43.0
607,Fitness Tracker,Sports,95.55,4.2,2025-01-20,fitness tracker sports,95.55
664,Travel Guide,Books,84.65,3.9,2024-06-24,travel guide travel guide,84.65
823,Bedding Set,Home & Living,79.76,4.1,2024-09-03,review bedding set,79.76
137,Sofa,Home & Living,721.36,3.7,2024-11-03,best shop,721.36
759,Headphones,Electronics,152.5,3.2,2025-04-03,shop electronics,152.5
899,Sunglasses,Fashion,302.9,4.2,2024-06-17,premium premium,302.9
243,Smartphone,Electronics,315.84,4.6,2024-08-12,smartphone smartphone,315.84
543,Headphones,Electronics,166.81,3.8,2024-10-27,electronics premium,166.81
40,Dress,Fashion,265.51,3.8,2025-04-19,premium fashion,265.51
229,Cookbook,Books,10.55,4.0,2024-10-23,new books,10.55
548,Cookware Set,Home & Living,121.2,4.1,2024-11-08,online cookware set,121.2
920,Dress,Fashion,352.6,4.5,2024-08-25,dress fashion,352.6
223,Gaming Console,Electronics,1270.22,4.3,2025-03-19,review electronics,1270.22
6,Hat,Fashion,440.88,3.6,2025-01-17,hat fashion,440.88
322,Headphones,Electronics,1708.62,3.3,2025-03-10,headphones headphones,1708.62
468,Tablet,Electronics,1924.39,4.1,2024-09-19,electronics new,1924.39
732,Jeans,Fashion,477.58,4.6,2024-12-02,new fashion,477.58
75,Vacuum Cleaner,Home & Living,240.81,4.7,2025-01-07,cheap home & living,240.81
4,Yoga Mat,Sports,150.54,3.0,2024-10-02,best best,150.54
847,Tablet,Electronics,1120.94,4.3,2024-07-19,shop new,1120.94
646,Smartwatch,Electronics,912.62,4.0,2024-09-29,online electronics,912.62
118,Yoga Mat,Sports,65.47,3.0,2024-06-17,shop sports,65.47
881,Sports Water Bottle,Sports,278.08,4.4,2025-01-21,sports sports,278.08
606,Dress,Fashion,301.64,4.8,2024-09-28,buy dress,301.64
504,Camera,Electronics,1613.44,4.3,2025-04-06,review review,1613.44
998,TV,Electronics,542.88,4.8,2025-01-08,review tv,542.88
947,Yoga Mat,Sports,165.93,4.2,2024-11-09,shop sports,165.93
574,Cookbook,Books,34.34,3.9,2024-08-05,premium review,34.34
441,Dress,Fashion,431.02,4.2,2024-07-15,fashion trending,431.02
194,Backpack,Fashion,306.29,3.5,2025-01-15,backpack new,306.29
847,Self-Help Book,Books,91.61,3.6,2024-09-19,self-help book online,91.61
715,Tennis Racket,Sports,115.36,4.1,2025-04-18,shop sports,115.36
392,Yoga Mat,Sports,218.08,3.9,2024-11-29,cheap sports,218.08
26,Air Purifier,Home & Living,971.06,4.9,2024-05-31,air purifier home & living,971.06
435,Sports Water Bottle,Sports,41.01,3.9,2025-03-08,sports water bottle shop,41.01
173,Smartwatch,Electronics,1344.14,4.0,2024-10-02,premium electronics,1344.14
300,Smartphone,Electronics,787.42,4.1,2024-08-18,new electronics,787.42
645,Business Book,Books,86.3,4.4,2025-01-31,books business book,86.3
326,Camera,Electronics,1388.03,3.2,2024-11-19,buy trending,1388.03
410,Bicycle,Sports,286.62,4.7,2024-12-29,best buy,286.62
118,Hat,Fashion,313.16,4.4,2024-12-14,buy buy,313.16
836,Yoga Mat,Sports,114.94,4.3,2025-04-09,cheap sports,114.94
787,Biography,Books,73.3,5.0,2024-08-11,biography biography,73.3
724,Sports Water Bottle,Sports,273.77,3.8,2024-09-18,sports sports water bottle,273.77
225,Sunglasses,Fashion,228.43,3.7,2025-03-29,compare sunglasses,228.43
532,Bicycle,Sports,125.44,3.4,2025-04-23,premium bicycle,125.44
113,Fitness Tracker,Sports,115.11,5.0,2024-07-20,online sports,115.11
140,Running Shoes,Sports,257.0,3.8,2025-02-15,buy sports,257.0
559,Curtains,Home & Living,397.11,5.0,2024-11-11,home & living curtains,397.11
1,Smartwatch,Electronics,1936.01,4.3,2025-02-17,best smartwatch,1936.01
90,Gaming Console,Electronics,1205.39,4.2,2025-02-28,new electronics,1205.39
654,Bedding Set,Home & Living,258.77,4.2,2025-01-11,compare home & living,258.77
320,Curtains,Home & Living,852.2,3.5,2024-07-21,home & living home & living,852.2
550,Sneakers,Fashion,115.57,4.3,2025-02-26,online online,115.57
805,Bicycle,Sports,48.79,4.2,2024-11-15,bicycle shop,48.79
894,Coffee Maker,Home & Living,441.27,4.7,2024-07-18,shop home & living,441.27
139,History Book,Books,64.29,4.3,2024-08-07,books history book,64.29
511,Storage Cabinet,Home & Living,461.35,4.0,2024-10-01,storage cabinet online,461.35
868,T-shirt,Fashion,132.77,3.7,2025-03-27,fashion online,132.77
845,Gym Bag,Sports,110.78,4.3,2025-03-10,best buy,110.78
259,Vacuum Cleaner,Home & Living,250.9,4.0,2025-04-16,new home & living,250.9
673,Jacket,Fashion,81.8,4.2,2024-05-31,best buy,81.8
902,Boots,Fashion,158.15,3.8,2025-02-10,premium premium,158.15
690,Sports Water Bottle,Sports,288.25,4.0,2025-04-20,shop shop,288.25
10,Bluetooth Speaker,Electronics,895.35,3.4,2025-03-06,electronics electronics,895.35
261,History Book,Books,79.44,3.6,2024-07-30,books online,79.44
919,Basketball,Sports,173.89,3.2,2024-07-17,basketball sports,173.89
650,Jeans,Fashion,473.57,3.8,2024-06-16,fashion fashion,473.57
172,Bluetooth Speaker,Electronics,1945.32,3.4,2024-11-04,electronics bluetooth speaker,1945.32
898,Bluetooth Speaker,Electronics,1388.19,3.9,2024-11-09,compare best,1388.19
13,Biography,Books,25.95,4.1,2025-04-06,books buy,25.95
168,Running Shoes,Sports,68.17,4.2,2024-12-02,sports sports,68.17
642,Vacuum Cleaner,Home & Living,169.81,3.0,2024-07-08,home & living compare,169.81
596,TV,Electronics,744.15,3.6,2024-06-30,tv electronics,744.15
321,Technical Manual,Books,14.55,4.2,2024-11-11,technical manual premium,14.55
319,Jacket,Fashion,481.24,4.2,2025-05-08,buy fashion,481.24
613,Smartphone,Electronics,891.67,4.2,2025-02-04,compare compare,891.67
329,Swimming Goggles,Sports,126.93,4.5,2025-01-29,trending swimming goggles,126.93
785,Power Bank,Electronics,1390.88,3.5,2024-12-18,power bank cheap,1390.88
777,T-shirt,Fashion,226.74,3.5,2025-02-05,t-shirt cheap,226.74
971,Lamp,Home & Living,662.03,3.7,2025-01-31,lamp best,662.03
911,Jacket,Fashion,303.85,3.8,2024-10-08,fashion jacket,303.85
920,Dumbbells,Sports,121.12,4.5,2025-01-27,compare dumbbells,121.12
550,Jacket,Fashion,321.55,3.8,2025-01-16,shop fashion,321.55
419,Laptop,Electronics,1728.48,4.2,2024-09-29,laptop cheap,1728.48
606,Backpack,Fashion,324.54,3.5,2024-05-24,online fashion,324.54
95,Hat,Fashion,58.15,4.5,2024-09-23,hat premium,58.15
817,Basketball,Sports,264.85,3.5,2025-01-07,buy basketball,264.85
581,Jeans,Fashion,195.67,3.7,2025-03-15,jeans review,195.67
318,Curtains,Home & Living,571.28,3.8,2025-01-25,home & living online,571.28
956,Biography,Books,71.82,4.7,2024-10-15,shop biography,71.82
236,T-shirt,Fashion,443.75,4.5,2024-10-24,t-shirt buy,443.75
946,Sports Water Bottle,Sports,76.27,4.0,2025-03-11,sports water bottle sports water bottle,76.27
334,Dumbbells,Sports,221.99,3.3,2024-09-15,dumbbells sports,221.99
885,Tablet,Electronics,693.25,4.2,2024-10-05,tablet electronics,693.25
376,Bedding Set,Home & Living,728.94,4.4,2024-11-21,home & living bedding set,728.94
459,Cookbook,Books,28.45,4.6,2024-09-08,books shop,28.45
137,Bluetooth Speaker,Electronics,1089.18,4.5,2024-10-03,best compare,1089.18
930,Backpack,Fashion,430.6,3.4,2024-08-30,best fashion,430.6
588,Watch,Fashion,458.19,3.7,2024-09-14,fashion trending,458.19
995,Hat,Fashion,110.43,4.4,2024-09-17,new new,110.43
547,Dumbbells,Sports,252.36,4.3,2024-12-11,dumbbells review,252.36
513,Air Purifier,Home & Living,223.4,4.1,2024-07-14,premium compare,223.4
296,Laptop,Electronics,1106.81,4.1,2024-06-18,electronics online,1106.81
320,Curtains,Home & Living,367.15,3.8,2025-01-16,curtains curtains,367.15
918,Biography,Books,61.5,2.9,2025-02-01,books buy,61.5
572,Vacuum Cleaner,Home & Living,871.89,4.1,2024-10-24,online home & living,871.89
832,Cookware Set,Home & Living,522.64,4.7,2024-06-15,home & living best,522.64
349,Headphones,Electronics,1756.0,4.3,2025-01-30,headphones online,1756.0
840,Jacket,Fashion,197.99,4.0,2025-05-03,shop premium,197.99
779,Bluetooth Speaker,Electronics,161.46,3.7,2024-08-28,electronics electronics,161.46
873,Cookware Set,Home & Living,354.43,4.4,2024-12-14,cheap cheap,354.43
229,Basketball,Sports,223.2,3.7,2024-11-14,sports buy,223.2
270,Curtains,Home & Living,294.47,5.0,2025-01-03,home & living home & living,294.47
828,Boots,Fashion,356.59,4.2,2024-07-22,shop premium,356.59
798,Self-Help Book,Books,17.49,3.9,2024-11-07,online self-help book,17.49
291,Technical Manual,Books,98.57,4.6,2024-08-16,books trending,98.57
725,Fitness Tracker,Sports,89.87,4.2,2024-06-17,sports sports,89.87
165,Dress,Fashion,446.79,3.3,2025-01-06,buy dress,446.79
5,Tablet,Electronics,1809.8,3.9,2024-05-29,tablet compare,1809.8
851,T-shirt,Fashion,123.89,4.2,2024-11-27,best t-shirt,123.89
379,Self-Help Book,Books,18.18,4.2,2024-05-25,self-help book self-help book,18.18
78,Sports Water Bottle,Sports,152.91,3.6,2024-07-14,best shop,152.91
410,History Book,Books,86.54,4.3,2024-11-13,cheap cheap,86.54
574,Sofa,Home & Living,672.79,3.0,2025-04-03,buy new,672.79
132,Backpack,Fashion,342.63,4.1,2024-10-14,shop fashion,342.63
601,Jeans,Fashion,30.27,4.3,2025-01-25,jeans online,30.27
749,Sofa,Home & Living,913.44,5.0,2024-09-07,home & living premium,913.44
42,Power Bank,Electronics,300.09,4.2,2025-02-19,buy power bank,300.09
89,Storage Cabinet,Home & Living,942.26,3.4,2024-06-19,home & living storage cabinet,942.26
402,Coffee Maker,Home & Living,190.56,4.2,2024-10-17,home & living home & living,190.56
296,Curtains,Home & Living,891.46,3.4,2025-03-27,trending home & living,891.46
840,Yoga Mat,Sports,46.31,4.4,2024-08-20,compare compare,46.31
295,Smartphone,Electronics,666.57,4.3,2024-07-07,new new,666.57
616,Jacket,Fashion,39.41,3.6,2024-12-01,new fashion,39.41
526,Bicycle,Sports,169.83,3.3,2025-04-10,trending sports,169.83
800,Running Shoes,Sports,207.1,5.0,2024-12-11,buy sports,207.1
691,Cookbook,Books,40.38,3.8,2024-08-09,cookbook books,40.38
637,Science Book,Books,10.13,4.1,2024-08-18,online online,10.13
422,Sports Water Bottle,Sports,72.51,4.2,2024-10-19,premium sports water bottle,72.51
865,Basketball,Sports,211.02,3.9,2025-02-18,cheap shop,211.02
23,Hat,Fashion,156.76,4.1,2025-04-03,compare hat,156.76
575,Tablet,Electronics,1859.52,4.3,2024-11-17,electronics electronics,1859.52
143,Hat,Fashion,318.71,4.8,2024-07-02,fashion fashion,318.71
993,Coffee Maker,Home & Living,857.04,3.5,2024-07-11,coffee maker coffee maker,857.04
665,Sunglasses,Fashion,207.03,3.7,2025-01-14,trending sunglasses,207.03
145,Smartphone,Electronics,1549.74,4.1,2024-11-22,cheap cheap,1549.74
225,Headphones,Electronics,530.28,4.8,2025-03-09,headphones buy,530.28
503,Camera,Electronics,1001.98,3.1,2025-02-03,cheap online,1001.98
962,Bedding Set,Home & Living,345.49,4.2,2025-02-24,best home & living,345.49
974,Bedding Set,Home & Living,348.6,4.5,2024-11-25,bedding set shop,348.6
821,Fitness Tracker,Sports,63.24,4.9,2024-11-24,compare sports,63.24
616,Bluetooth Speaker,Electronics,1858.23,4.6,2024-12-01,bluetooth speaker electronics,1858.23
104,Backpack,Fashion,456.57,3.8,2024-07-03,fashion cheap,456.57
947,Running Shoes,Sports,208.82,4.5,2024-12-09,review review,208.82
39,Bicycle,Sports,52.26,3.2,2024-09-05,sports shop,52.26
947,Dress,Fashion,386.48,4.7,2024-08-02,fashion premium,386.48
198,T-shirt,Fashion,65.99,4.6,2024-12-28,t-shirt cheap,65.99
646,Swimming Goggles,Sports,55.36,3.8,2024-08-19,sports best,55.36
579,Bicycle,Sports,183.85,4.2,2024-09-18,trending bicycle,183.85
391,Yoga Mat,Sports,247.05,3.9,2024-11-01,buy yoga mat,247.05
179,Vacuum Cleaner,Home & Living,371.2,3.8,2025-04-02,vacuum cleaner home & living,371.2
968,Air Purifier,Home & Living,254.9,4.4,2024-12-28,home & living shop,254.9
554,Smartphone,Electronics,1447.34,4.4,2024-06-11,smartphone smartphone,1447.34
448,Coffee Maker,Home & Living,288.26,4.0,2024-08-26,online coffee maker,288.26
500,Sunglasses,Fashion,440.71,4.2,2025-05-12,fashion compare,440.71
15,History Book,Books,91.78,5.0,2025-05-09,cheap history book,91.78
623,Camera,Electronics,169.6,4.4,2024-05-25,electronics new,169.6
669,Running Shoes,Sports,138.13,3.7,2024-10-29,review review,138.13
289,Vacuum Cleaner,Home & Living,346.88,4.1,2024-10-10,shop shop,346.88
478,Dress,Fashion,333.29,2.6,2024-08-17,online dress,333.29
231,Science Book,Books,63.91,4.3,2025-04-06,cheap books,63.91
923,Cookware Set,Home & Living,896.96,3.8,2024-11-27,new online,896.96
420,Smartphone,Electronics,1376.36,3.2,2024-08-18,best shop,1376.36
157,Curtains,Home & Living,766.64,4.4,2024-10-03,buy buy,766.64
550,Coffee Maker,Home & Living,409.23,4.2,2025-02-06,home & living compare,409.23
441,Tennis Racket,Sports,56.72,4.2,2024-06-03,sports tennis racket,56.72
97,Gym Bag,Sports,96.43,4.7,2025-01-23,gym bag review,96.43
997,Vacuum Cleaner,Home & Living,548.07,4.2,2025-01-26,premium vacuum cleaner,548.07
411,Bicycle,Sports,252.38,4.3,2024-08-13,bicycle bicycle,252.38
951,Hat,Fashion,453.87,3.8,2024-09-15,fashion compare,453.87
289,Yoga Mat,Sports,201.52,4.6,2024-08-20,yoga mat compare,201.52
254,TV,Electronics,601.54,3.8,2025-02-08,premium review,601.54
196,Business Book,Books,80.74,4.1,2024-10-30,business book books,80.74
598,TV,Electronics,133.82,4.1,2024-10-17,tv electronics,133.82
834,Curtains,Home & Living,934.48,4.2,2024-11-25,cheap cheap,934.48
522,Storage Cabinet,Home & Living,964.96,4.0,2025-04-24,storage cabinet best,964.96
517,Watch,Fashion,365.78,4.6,2024-11-23,fashion review,365.78
635,Vacuum Cleaner,Home & Living,540.51,4.0,2024-07-16,premium vacuum cleaner,540.51
842,Cookware Set,Home & Living,238.2,3.7,2024-12-20,new cookware set,238.2
865,Fitness Tracker,Sports,244.33,3.9,2024-10-16,fitness tracker compare,244.33
118,Vacuum Cleaner,Home & Living,284.14,4.1,2025-03-23,home & living home & living,284.14
806,Running Shoes,Sports,32.63,4.1,2025-03-27,cheap sports,32.63
909,Gaming Console,Electronics,1758.71,3.5,2024-06-30,online online,1758.71
159,Laptop,Electronics,1583.89,4.0,2024-10-20,electronics trending,1583.89
815,Headphones,Electronics,1511.42,4.5,2024-08-14,trending shop,1511.42
228,Tablet,Electronics,264.81,3.8,2024-09-06,best tablet,264.81
877,Power Bank,Electronics,1508.93,4.6,2025-03-31,power bank electronics,1508.93
216,Coffee Maker,Home & Living,794.3,3.9,2025-03-04,review review,794.3
948,TV,Electronics,1931.51,4.1,2024-09-16,tv tv,1931.51
696,Dress,Fashion,281.71,4.4,2024-11-15,fashion dress,281.71
15,Storage Cabinet,Home & Living,425.12,5.0,2024-10-06,best home & living,425.12
157,Dress,Fashion,424.51,3.9,2024-08-13,cheap cheap,424.51
648,Tablet,Electronics,158.7,3.8,2025-02-15,tablet premium,158.7
261,Bedding Set,Home & Living,919.91,4.8,2024-06-09,home & living online,919.91
157,History Book,Books,55.25,4.0,2024-06-20,books premium,55.25
47,T-shirt,Fashion,459.81,4.1,2025-03-30,online trending,459.81
324,Watch,Fashion,467.18,4.2,2025-02-17,watch fashion,467.18
844,TV,Electronics,297.63,3.7,2024-06-12,electronics electronics,297.63
685,Running Shoes,Sports,114.95,3.8,2025-03-27,sports running shoes,114.95
130,Sunglasses,Fashion,98.71,2.9,2024-08-13,sunglasses fashion,98.71
411,Lamp,Home & Living,824.06,4.2,2025-04-12,lamp shop,824.06
95,Camera,Electronics,1228.48,3.0,2024-09-07,electronics electronics,1228.48
627,Watch,Fashion,235.63,4.6,2025-01-01,fashion watch,235.63
755,Curtains,Home & Living,230.21,4.4,2024-05-26,home & living compare,230.21
932,Gaming Console,Electronics,1377.57,3.9,2024-07-31,compare gaming console,1377.57
292,Smartphone,Electronics,479.22,4.6,2025-02-21,electronics smartphone,479.22
794,Bluetooth Speaker,Electronics,1970.9,4.6,2024-06-28,shop bluetooth speaker,1970.9
811,Bedding Set,Home & Living,572.31,3.9,2024-09-27,home & living buy,572.31
283,Curtains,Home & Living,473.46,3.5,2024-09-16,compare best,473.46
69,Watch,Fashion,20.12,4.2,2024-05-26,review watch,20.12
660,Bedding Set,Home & Living,359.68,4.8,2024-08-14,online online,359.68
11,Storage Cabinet,Home & Living,227.57,4.2,2025-04-03,storage cabinet compare,227.57
254,Yoga Mat,Sports,65.79,4.0,2024-08-07,review review,65.79
842,Laptop,Electronics,701.82,3.9,2024-09-23,new buy,701.82
